model,year,price,transmission,mileage,fuelType,mpg,engineSize
 Yaris,2016,14995,Automatic,16387,Hybrid,86.0,1.5
 Yaris,2017,10150,Automatic,80000,Hybrid,76.3,1.5
 Yaris,2017,12000,Automatic,29257,Gasoline,58.0,1.3
 Yaris,2016,14000,Automatic,12493,Hybrid,78.0,1.5
 Yaris,2017,13500,Automatic,14500,Gasoline,60.1,1.5
 Yaris,2017,13875,Automatic,47517,Hybrid,67.3,1.5
 Yaris,2016,11500,Automatic,20718,Hybrid,86.0,1.5
 Yaris,2017,9300,Manual,41054,Gasoline,58.0,1.3
 Yaris,2016,11895,Automatic,23000,Hybrid,86.0,1.5
 Yaris,2015,9300,Manual,28836,Gasoline,55.0,1.3
 Yaris,2019,12000,Manual,12034,Gasoline,47.9,1.5
 Yaris,2018,10500,Manual,16800,Gasoline,47.1,1.5
 Yaris,2018,11000,Manual,32819,Gasoline,56.5,1.5
 Yaris,2018,10295,Manual,11450,Gasoline,58.9,1.5
 Yaris,2017,12500,Automatic,13458,Hybrid,86.0,1.5
 Yaris,2014,9000,Automatic,40000,Hybrid,80.7,1.5
 Yaris,2016,8995,Manual,24000,Gasoline,58.0,1.3
 Yaris,2015,6498,Manual,46604,Diesel,80.7,1.4
 Yaris,2014,9500,Automatic,42000,Hybrid,80.7,1.5
 Yaris,2016,9000,Manual,23759,Gasoline,55.0,1.3
 Yaris,2019,10495,Manual,9045,Gasoline,49.6,1.0
 Yaris,2018,13885,Automatic,11656,Hybrid,76.3,1.5
 Yaris,2018,9789,Manual,17217,Gasoline,58.9,1.5
 Yaris,2015,7999,Automatic,48160,Gasoline,58.0,1.3
 Yaris,2017,9299,Manual,6312,Gasoline,58.9,1.5
 Yaris,2015,6350,Manual,23690,Gasoline,66.0,1.0
 Yaris,2019,11499,Manual,6514,Gasoline,47.9,1.5
 Yaris,2019,11984,Automatic,22000,Gasoline,47.9,1.5
 Yaris,2015,10498,Automatic,19597,Hybrid,86.0,1.5
 Yaris,2019,14249,Automatic,18500,Hybrid,76.3,1.5
 Yaris,2019,11850,Manual,5855,Gasoline,58.9,1.5
 Yaris,2016,9700,Manual,19000,Gasoline,58.0,1.3
 Yaris,2019,11795,Manual,6434,Gasoline,47.9,1.5
 Yaris,2019,11799,Manual,6896,Gasoline,47.9,1.5
 Yaris,2016,7710,Manual,19900,Gasoline,66.0,1.0
 Yaris,2014,5795,Manual,39000,Gasoline,58.0,1.3
 Yaris,2017,11490,Automatic,10122,Gasoline,60.1,1.5
 Yaris,2015,12850,Automatic,24165,Hybrid,78.0,1.5
 Yaris,2017,7350,Manual,55104,Gasoline,58.0,1.3
 Yaris,2019,11949,Manual,100,Gasoline,47.9,1.5
 Yaris,2017,10890,Manual,6294,Gasoline,56.5,1.5
 Yaris,2014,9650,Automatic,46510,Hybrid,78.0,1.5
 Yaris,2018,10990,Manual,14072,Gasoline,58.9,1.5
 Yaris,2019,12487,Manual,3950,Gasoline,47.9,1.5
 Yaris,2019,12990,Manual,25,Gasoline,47.9,1.5
 Yaris,2018,12495,Manual,14322,Gasoline,47.1,1.5
 Yaris,2016,12995,Automatic,41143,Hybrid,86.0,1.5
 Yaris,2016,11000,Automatic,25750,Hybrid,86.0,1.5
 Yaris,2019,11790,Manual,8799,Gasoline,47.9,1.5
 Yaris,2015,7750,Manual,32590,Gasoline,55.0,1.3
 Yaris,2013,5500,Manual,47988,Gasoline,52.3,1.3
 Yaris,2017,9657,Manual,25683,Gasoline,55.0,1.3
 Yaris,2015,8200,Manual,17305,Gasoline,58.0,1.3
 Yaris,2013,8995,Automatic,36500,Hybrid,80.7,1.5
 Yaris,2017,12000,Automatic,17409,Hybrid,86.0,1.5
 Yaris,2015,8650,Automatic,45000,Gasoline,58.0,1.3
 Yaris,2015,7290,Manual,48344,Gasoline,58.0,1.3
 Yaris,2014,9595,Automatic,46344,Hybrid,86.0,1.5
 Yaris,2018,10495,Manual,12066,Gasoline,48.7,1.0
 Yaris,2019,12905,Manual,2847,Gasoline,47.9,1.5
 Yaris,2014,7058,Manual,36992,Gasoline,58.9,1.0
 Yaris,2017,12790,Automatic,33659,Hybrid,86.0,1.5
 Yaris,2017,13750,Automatic,32398,Hybrid,76.3,1.5
 Yaris,2016,11475,Automatic,19464,Hybrid,86.0,1.5
 Yaris,2019,12000,Manual,9600,Gasoline,47.9,1.5
 Yaris,2019,12390,Manual,12410,Gasoline,47.9,1.5
 Yaris,2019,11780,Manual,11990,Gasoline,47.9,1.5
 Yaris,2019,11790,Manual,10701,Gasoline,47.9,1.5
 Yaris,2019,11990,Manual,10091,Gasoline,47.9,1.5
 Yaris,2019,11495,Manual,8303,Gasoline,47.9,1.5
 Yaris,2014,7750,Manual,54225,Gasoline,55.0,1.3
 Yaris,2018,13363,Automatic,17306,Hybrid,76.3,1.5
 Yaris,2018,13795,Automatic,11133,Hybrid,76.3,1.5
 Yaris,2017,10495,Manual,14401,Gasoline,58.9,1.5
 Yaris,2013,6295,Manual,40940,Gasoline,52.3,1.3
 Yaris,2015,12995,Automatic,20004,Hybrid,78.0,1.5
 Yaris,2018,10995,Manual,14301,Gasoline,58.9,1.5
 Yaris,2015,9131,Automatic,23271,Gasoline,58.0,1.3
 Yaris,2014,11995,Automatic,7881,Hybrid,76.3,1.5
 Yaris,2018,13495,Automatic,15750,Gasoline,47.1,1.5
 Yaris,2014,9749,Automatic,39800,Hybrid,80.7,1.5
 Yaris,2016,11401,Automatic,20674,Hybrid,86.0,1.5
 Yaris,2014,6895,Manual,55000,Gasoline,55.0,1.3
 Yaris,2017,9420,Manual,21691,Gasoline,58.0,1.3
 Yaris,2015,7495,Manual,41629,Gasoline,55.0,1.3
 Yaris,2015,10995,Automatic,49479,Hybrid,78.0,1.5
 Yaris,2016,12695,Automatic,44186,Hybrid,78.0,1.5
 Yaris,2016,8295,Manual,2700,Gasoline,58.0,1.3
 Yaris,2015,10195,Automatic,43500,Hybrid,86.0,1.5
 Yaris,2016,9490,Manual,14800,Gasoline,55.0,1.3
 Yaris,2015,9995,Automatic,39000,Hybrid,86.0,1.5
 Yaris,2016,8895,Manual,14600,Gasoline,66.0,1.0
 Yaris,2018,11885,Manual,18610,Gasoline,56.5,1.5
 Yaris,2017,10790,Automatic,18633,Hybrid,86.0,1.5
 Yaris,2018,13895,Automatic,10571,Gasoline,60.1,1.5
 Yaris,2017,9995,Manual,30778,Gasoline,56.5,1.5
 Yaris,2017,9990,Automatic,5626,Gasoline,58.0,1.3
 Yaris,2018,11395,Manual,7102,Gasoline,47.1,1.5
 Yaris,2019,12795,Automatic,13000,Gasoline,47.9,1.5
 Yaris,2014,6491,Manual,34000,Gasoline,55.0,1.3
 Yaris,2018,10895,Manual,36413,Gasoline,58.9,1.5
 Yaris,2018,13995,Automatic,12000,Hybrid,76.3,1.5
 Yaris,2016,14295,Automatic,13432,Hybrid,78.0,1.5
 Yaris,2019,14995,Automatic,3546,Gasoline,47.9,1.5
 Yaris,2016,13690,Manual,12444,Gasoline,55.0,1.3
 Yaris,2014,8795,Semi-Auto,30121,Gasoline,55.4,1.3
 Yaris,2014,6295,Manual,42472,Diesel,72.4,1.4
 Yaris,2018,14695,Automatic,1219,Gasoline,47.1,1.5
 Yaris,2015,11995,Automatic,12600,Hybrid,86.0,1.5
 Yaris,2019,11491,Manual,1905,Gasoline,49.6,1.0
 Yaris,2018,10991,Manual,14999,Gasoline,56.5,1.5
 Yaris,2019,11980,Manual,9870,Gasoline,47.9,1.5
 Yaris,2019,13790,Manual,4589,Gasoline,47.9,1.5
 Yaris,2020,12495,Manual,4895,Gasoline,49.6,1.0
 Yaris,2019,15491,Automatic,6113,Gasoline,47.9,1.5
 Yaris,2019,11991,Manual,5000,Gasoline,47.9,1.5
 Yaris,2019,13491,Manual,3000,Gasoline,47.9,1.5
 Yaris,2017,8900,Manual,24000,Gasoline,58.0,1.3
 Yaris,2016,9991,Automatic,69588,Hybrid,86.0,1.5
 Yaris,2016,10491,Automatic,57000,Hybrid,86.0,1.5
 Yaris,2019,12990,Automatic,6817,Gasoline,47.9,1.5
 Yaris,2015,9595,Automatic,15900,Gasoline,55.4,1.3
 Yaris,2019,12490,Manual,2940,Gasoline,58.9,1.5
 Yaris,2019,12490,Manual,3560,Gasoline,58.9,1.5
 Yaris,2016,8295,Manual,38978,Gasoline,58.0,1.3
 Yaris,2017,9995,Manual,14000,Gasoline,58.0,1.3
 Yaris,2017,9930,Manual,27220,Gasoline,56.5,1.5
 Yaris,2018,14791,Automatic,16600,Hybrid,76.3,1.5
 Yaris,2016,8991,Automatic,83288,Hybrid,86.0,1.5
 Yaris,2018,12201,Automatic,6635,Gasoline,60.1,1.5
 Yaris,2014,5401,Manual,60572,Gasoline,52.3,1.3
 Yaris,2017,15295,Automatic,16523,Hybrid,78.0,1.5
 Yaris,2017,14695,Automatic,8802,Hybrid,86.0,1.5
 Yaris,2018,9995,Manual,21128,Gasoline,48.7,1.0
 Yaris,2015,8495,Manual,22000,Gasoline,58.0,1.3
 Yaris,2016,8750,Manual,22000,Gasoline,55.0,1.3
 Yaris,2016,11991,Automatic,40100,Hybrid,86.0,1.5
 Yaris,2016,11462,Automatic,37547,Hybrid,86.0,1.5
 Yaris,2014,7042,Manual,40712,Gasoline,51.4,1.3
 Yaris,2019,12386,Manual,2291,Gasoline,47.9,1.5
 Yaris,2014,12000,Automatic,13974,Hybrid,78.0,1.5
 Yaris,2013,5500,Manual,49617,Gasoline,51.4,1.3
 Yaris,2015,11000,Automatic,19600,Hybrid,78.0,1.5
 Yaris,2019,11210,Manual,13663,Gasoline,47.9,1.5
 Yaris,2019,12426,Manual,1822,Gasoline,47.9,1.5
 Yaris,2017,10492,Manual,13482,Gasoline,55.0,1.3
 Yaris,2018,10501,Manual,9169,Gasoline,58.9,1.5
 Yaris,2017,10902,Automatic,46953,Hybrid,86.0,1.5
 Yaris,2016,11434,Automatic,21754,Hybrid,86.0,1.5
 Yaris,2019,11811,Manual,6903,Gasoline,47.9,1.5
 Yaris,2016,11499,Automatic,12641,Hybrid,86.0,1.5
 Yaris,2017,8799,Manual,38648,Gasoline,58.0,1.3
 Yaris,2015,7999,Automatic,39498,Gasoline,58.0,1.3
 Yaris,2017,9801,Manual,5962,Gasoline,58.0,1.3
 Yaris,2017,9664,Manual,26313,Gasoline,56.5,1.5
 Yaris,2017,8695,Manual,20927,Gasoline,58.0,1.3
 Yaris,2018,12750,Manual,6487,Gasoline,47.1,1.5
 Yaris,2017,9795,Manual,15830,Gasoline,55.0,1.3
 Yaris,2019,11995,Manual,2480,Gasoline,47.9,1.5
 Yaris,2019,11950,Manual,4725,Gasoline,47.9,1.5
 Yaris,2018,11395,Manual,19325,Gasoline,56.5,1.5
 Yaris,2019,11850,Manual,3160,Gasoline,47.9,1.5
 Yaris,2017,10195,Manual,13420,Gasoline,56.5,1.5
 Yaris,2017,10995,Automatic,28300,Hybrid,86.0,1.5
 Yaris,2019,11220,Manual,7420,Gasoline,47.9,1.5
 Yaris,2019,11816,Manual,6818,Gasoline,47.9,1.5
 Yaris,2019,11836,Manual,2732,Gasoline,47.9,1.5
 Yaris,2019,13130,Manual,8866,Gasoline,47.9,1.5
 Yaris,2019,10710,Manual,7122,Gasoline,47.9,1.5
 Yaris,2019,12170,Manual,5925,Gasoline,47.9,1.5
 Yaris,2017,9712,Manual,19383,Gasoline,55.0,1.3
 Yaris,2017,13795,Automatic,10984,Hybrid,78.0,1.5
 Yaris,2016,9495,Automatic,26897,Gasoline,58.0,1.3
 Yaris,2016,9711,Manual,24635,Gasoline,55.0,1.3
 Yaris,2018,12631,Automatic,6617,Gasoline,60.1,1.5
 Yaris,2017,9195,Manual,31500,Gasoline,58.9,1.5
 Yaris,2017,12395,Automatic,20906,Hybrid,86.0,1.5
 Yaris,2017,8801,Manual,20272,Gasoline,65.7,1.0
 Yaris,2018,9509,Manual,27830,Gasoline,58.9,1.5
 Yaris,2015,8764,Manual,21090,Gasoline,55.0,1.3
 Yaris,2019,14810,Manual,2422,Gasoline,47.9,1.5
 Yaris,2019,11810,Manual,5633,Gasoline,47.9,1.5
 Yaris,2019,11200,Manual,13986,Gasoline,47.9,1.5
 Yaris,2017,10122,Manual,25071,Gasoline,55.0,1.3
 Yaris,2019,14260,Automatic,6009,Gasoline,47.9,1.5
 Yaris,2016,10344,Automatic,12805,Gasoline,58.0,1.3
 Yaris,2017,9242,Manual,37521,Gasoline,55.0,1.3
 Yaris,2017,11881,Automatic,7195,Gasoline,58.0,1.3
 Yaris,2019,13495,Automatic,10010,Gasoline,47.9,1.5
 Yaris,2019,11440,Manual,7244,Gasoline,47.9,1.5
 Yaris,2013,9026,Automatic,43067,Hybrid,80.7,1.5
 Yaris,2019,14516,Automatic,15010,Hybrid,76.3,1.5
 Yaris,2019,12054,Manual,2732,Gasoline,47.9,1.5
 Yaris,2014,9995,Automatic,27621,Hybrid,76.3,1.5
 Yaris,2014,10499,Automatic,25054,Hybrid,80.7,1.5
 Yaris,2019,13999,Manual,2320,Gasoline,47.9,1.5
 Yaris,2015,8995,Automatic,45000,Hybrid,78.0,1.5
 Yaris,2019,13790,Automatic,2191,Gasoline,47.9,1.5
 Yaris,2016,13290,Automatic,20924,Hybrid,78.0,1.5
 Yaris,2017,9995,Manual,11936,Gasoline,56.5,1.5
 Yaris,2019,12195,Manual,9980,Gasoline,47.9,1.5
 Yaris,2014,10790,Automatic,24974,Hybrid,76.3,1.5
 Yaris,2017,11350,Automatic,28790,Hybrid,86.0,1.5
 Yaris,2017,10250,Manual,14982,Gasoline,58.9,1.5
 Yaris,2017,12995,Automatic,19453,Hybrid,78.0,1.5
 Yaris,2018,10995,Manual,8052,Gasoline,58.9,1.5
 Yaris,2018,10495,Manual,13500,Gasoline,58.9,1.5
 Yaris,2016,8495,Manual,17000,Gasoline,58.0,1.3
 Yaris,2017,12695,Automatic,7891,Hybrid,86.0,1.5
 Yaris,2019,11250,Manual,9133,Gasoline,47.9,1.5
 Yaris,2016,13590,Automatic,14964,Hybrid,78.0,1.5
 Yaris,2016,9495,Automatic,27301,Gasoline,58.0,1.3
 Yaris,2013,8495,Automatic,54913,Hybrid,76.3,1.5
 Yaris,2018,11000,Manual,18084,Gasoline,56.5,1.5
 Yaris,2019,13995,Automatic,1806,Gasoline,47.9,1.5
 Yaris,2017,8695,Manual,26325,Gasoline,58.9,1.5
 Yaris,2017,11990,Automatic,14604,Hybrid,86.0,1.5
 Yaris,2019,12170,Manual,6779,Gasoline,47.9,1.5
 Yaris,2019,12170,Manual,6816,Gasoline,47.9,1.5
 Yaris,2017,7672,Manual,58173,Gasoline,65.7,1.0
 Yaris,2017,12882,Automatic,18416,Hybrid,86.0,1.5
 Yaris,2019,12401,Manual,3049,Gasoline,47.9,1.5
 Yaris,2019,12601,Manual,3591,Gasoline,47.9,1.5
 Yaris,2017,11000,Automatic,17500,Gasoline,58.0,1.3
 Yaris,2015,10000,Automatic,50500,Hybrid,86.0,1.5
 Yaris,2017,9782,Manual,20789,Gasoline,55.0,1.3
 Yaris,2015,9899,Automatic,45149,Hybrid,86.0,1.5
 Yaris,2014,10126,Automatic,22581,Hybrid,80.7,1.5
 Yaris,2017,8491,Manual,23827,Gasoline,58.0,1.3
 Yaris,2018,9991,Manual,21981,Gasoline,58.9,1.5
 Yaris,2016,13432,Automatic,8561,Hybrid,86.0,1.5
 Yaris,2019,11857,Manual,6118,Gasoline,47.9,1.5
 Yaris,2018,11001,Manual,24434,Gasoline,58.9,1.5
 Yaris,2019,11732,Manual,4176,Gasoline,47.9,1.5
 Yaris,2019,12621,Manual,9922,Gasoline,47.9,1.5
 Yaris,2019,11902,Manual,5326,Gasoline,47.9,1.5
 Yaris,2013,6295,Manual,13331,Gasoline,52.3,1.3
 Yaris,2017,11595,Automatic,24242,Hybrid,86.0,1.5
 Yaris,2018,11500,Automatic,14000,Gasoline,60.1,1.5
 Yaris,2013,6452,Manual,29380,Gasoline,52.3,1.3
 Yaris,2017,11451,Automatic,13216,Gasoline,60.1,1.5
 Yaris,2019,12438,Manual,3276,Gasoline,47.9,1.5
 Yaris,2019,12619,Manual,2609,Gasoline,47.9,1.5
 Yaris,2015,9995,Automatic,23188,Hybrid,86.0,1.5
 Yaris,2015,6995,Manual,43150,Gasoline,55.0,1.3
 Yaris,2016,9995,Automatic,46344,Hybrid,86.0,1.5
 Yaris,2015,7379,Manual,43163,Gasoline,55.0,1.3
 Yaris,2014,5995,Manual,41515,Gasoline,66.0,1.0
 Yaris,2017,9995,Manual,13410,Gasoline,58.9,1.5
 Yaris,2013,5295,Manual,53000,Gasoline,58.9,1.0
 Yaris,2009,3750,Semi-Auto,81300,Gasoline,55.4,1.3
 Yaris,2007,2500,Manual,82000,Gasoline,39.2,1.8
 Yaris,2017,10931,Automatic,11651,Gasoline,58.0,1.3
 Yaris,2017,12991,Automatic,5722,Hybrid,76.3,1.5
 Yaris,2017,9991,Manual,2781,Gasoline,58.9,1.5
 Yaris,2019,11340,Manual,6640,Gasoline,47.9,1.5
 Yaris,2019,10870,Manual,4988,Gasoline,47.9,1.5
 Yaris,2019,10870,Manual,5026,Gasoline,47.9,1.5
 Yaris,2017,9550,Manual,23500,Gasoline,58.9,1.5
 Yaris,2008,2495,Manual,120000,Gasoline,47.1,1.3
 Yaris,2016,10989,Automatic,31482,Hybrid,78.0,1.5
 Yaris,2017,8940,Manual,19540,Gasoline,58.9,1.5
 Yaris,2015,7695,Manual,31649,Gasoline,58.0,1.3
 Yaris,2019,11380,Manual,6000,Gasoline,47.9,1.5
 Yaris,2018,11998,Manual,6899,Gasoline,47.1,1.5
 Yaris,2019,12622,Manual,6598,Gasoline,47.9,1.5
 Yaris,2017,11998,Automatic,28325,Hybrid,78.0,1.5
 Yaris,2017,10998,Automatic,17095,Gasoline,60.1,1.5
 Yaris,2019,10990,Manual,9870,Gasoline,47.9,1.5
 Yaris,2018,12320,Automatic,18708,Hybrid,76.3,1.5
 Yaris,2018,11895,Automatic,21200,Hybrid,76.3,1.5
 Yaris,2017,8995,Manual,13755,Gasoline,58.0,1.3
 Yaris,2016,6895,Manual,40254,Diesel,80.7,1.4
 Yaris,2017,9995,Automatic,15000,Gasoline,58.0,1.3
 Yaris,2002,950,Manual,104000,Gasoline,40.4,1.5
 Yaris,2007,4195,Automatic,39000,Gasoline,48.7,1.3
 Yaris,2014,6995,Manual,41000,Gasoline,52.3,1.3
 Yaris,1999,1995,Automatic,89000,Gasoline,42.9,1.3
 Yaris,2017,9599,Manual,19108,Gasoline,55.0,1.3
 Yaris,2016,11000,Automatic,20983,Hybrid,86.0,1.5
 Yaris,2017,11800,Automatic,15000,Hybrid,86.0,1.5
 Yaris,2018,10766,Manual,15248,Gasoline,56.5,1.5
 Yaris,2018,10000,Manual,13626,Gasoline,47.1,1.5
 Yaris,2014,7000,Manual,36916,Gasoline,52.3,1.3
 Yaris,2017,10500,Manual,8987,Gasoline,55.0,1.3
 Yaris,2015,12795,Other,16733,Hybrid,78.0,1.5
 Yaris,2016,11995,Automatic,3342,Hybrid,86.0,1.5
 Yaris,2013,6300,Manual,16395,Gasoline,58.9,1.3
 Yaris,2017,10150,Automatic,30500,Gasoline,58.9,1.5
 Yaris,2016,10000,Manual,22518,Gasoline,55.0,1.3
 Yaris,2016,8853,Manual,14813,Gasoline,58.0,1.3
 Yaris,2014,5990,Manual,37000,Gasoline,52.3,1.3
 Yaris,2016,5490,Manual,68000,Diesel,80.7,1.4
 Yaris,2016,6490,Manual,18000,Gasoline,66.0,1.0
 Yaris,2016,6490,Manual,35000,Gasoline,66.0,1.0
 Yaris,2012,5481,Manual,26285,Gasoline,51.4,1.3
 Yaris,2014,9750,Automatic,33000,Hybrid,80.7,1.5
 Yaris,2016,8700,Manual,24242,Gasoline,55.0,1.3
 Yaris,2016,7500,Manual,43358,Gasoline,58.0,1.3
 Yaris,2018,9599,Manual,21417,Gasoline,56.5,1.5
 Yaris,2014,6299,Manual,48402,Gasoline,52.3,1.3
 Yaris,2015,7762,Manual,15724,Gasoline,58.0,1.3
 Yaris,2014,10499,Automatic,8281,Hybrid,80.7,1.5
 Yaris,2011,4159,Manual,70544,Gasoline,54.3,1.3
 Yaris,2014,5999,Manual,45876,Diesel,72.4,1.4
 Yaris,2015,6490,Manual,36100,Gasoline,58.0,1.3
 Yaris,2010,2495,Manual,80269,Gasoline,55.4,1.3
 Yaris,2018,9795,Manual,15942,Gasoline,58.9,1.5
 Yaris,2014,10392,Automatic,30000,Hybrid,78.0,1.5
 Yaris,2011,5799,Automatic,50157,Gasoline,54.3,1.3
 Yaris,2017,8099,Manual,19394,Gasoline,65.7,1.0
 Yaris,2007,2499,Manual,66000,Gasoline,52.3,1.0
 Yaris,2017,8997,Manual,11200,Gasoline,58.0,1.3
 Yaris,2011,2395,Manual,115000,Gasoline,54.3,1.3
 Yaris,2017,6495,Manual,66279,Diesel,80.7,1.4
 Yaris,2019,14490,Manual,5348,Gasoline,47.9,1.5
 Yaris,2016,7839,Manual,38000,Gasoline,55.0,1.3
 Yaris,2012,4494,Manual,60000,Gasoline,58.9,1.0
 Yaris,2013,9995,Automatic,30984,Hybrid,76.3,1.5
 Yaris,2018,11995,Automatic,15036,Gasoline,60.1,1.5
 Yaris,2017,13295,Automatic,13830,Hybrid,76.3,1.5
 Yaris,2012,6995,Automatic,41569,Gasoline,55.4,1.3
 Yaris,2013,8995,Automatic,47233,Hybrid,80.7,1.5
 Yaris,2015,9995,Automatic,27966,Hybrid,86.0,1.5
 Yaris,2018,13695,Automatic,9165,Hybrid,76.3,1.5
 Yaris,2016,10690,Automatic,41965,Hybrid,86.0,1.5
 Yaris,2019,11795,Manual,5280,Gasoline,47.9,1.5
 Yaris,2016,11795,Automatic,34767,Hybrid,78.5,1.5
 Yaris,2012,5495,Manual,37294,Diesel,72.4,1.4
 Yaris,2015,6200,Manual,42600,Gasoline,66.0,1.0
 Yaris,2002,2695,Automatic,21000,Gasoline,42.2,1.3
 Yaris,2018,13495,Automatic,15990,Hybrid,76.3,1.5
 Yaris,2017,9695,Manual,16058,Gasoline,58.9,1.5
 Yaris,2017,13495,Automatic,17848,Hybrid,78.0,1.5
 Yaris,2015,9975,Automatic,29001,Hybrid,86.0,1.5
 Yaris,2019,16995,Automatic,2275,Gasoline,47.9,1.5
 Yaris,2017,9995,Manual,9662,Gasoline,58.9,1.5
 Yaris,2018,10995,Manual,22422,Gasoline,56.5,1.5
 Yaris,2019,14995,Manual,59,Gasoline,47.9,1.5
 Yaris,2018,12995,Automatic,8207,Gasoline,60.1,1.5
 Yaris,2017,11695,Automatic,44820,Hybrid,78.0,1.5
 Yaris,2017,11990,Automatic,27788,Hybrid,76.3,1.5
 Yaris,2017,9290,Manual,20722,Gasoline,58.9,1.5
 Yaris,2017,6795,Manual,53365,Gasoline,66.0,1.0
 Yaris,2017,12495,Automatic,8807,Hybrid,86.0,1.5
 Yaris,2018,12995,Automatic,17577,Hybrid,76.3,1.5
 Yaris,2018,12895,Automatic,25371,Hybrid,76.3,1.5
 Yaris,2016,11995,Automatic,35882,Hybrid,78.0,1.5
 Yaris,2015,12600,Automatic,10788,Hybrid,78.0,1.5
 Yaris,2018,13995,Automatic,28558,Hybrid,67.3,1.5
 Yaris,2015,7495,Manual,30252,Gasoline,58.0,1.3
 Yaris,2018,11995,Manual,10993,Gasoline,56.5,1.5
 Yaris,2016,11990,Automatic,7797,Hybrid,86.0,1.5
 Yaris,2017,13495,Automatic,8950,Hybrid,78.0,1.5
 Yaris,2016,11295,Automatic,34465,Hybrid,78.0,1.5
 Yaris,2012,6995,Manual,28900,Gasoline,52.3,1.3
 Yaris,2016,10490,Automatic,9989,Gasoline,58.0,1.3
 Yaris,2017,10790,Manual,9851,Gasoline,55.0,1.3
 Yaris,2015,10795,Automatic,29055,Hybrid,78.0,1.5
 Yaris,2016,9700,Manual,20788,Gasoline,55.0,1.3
 Yaris,2017,9500,Manual,29399,Gasoline,58.9,1.5
 Yaris,2017,8700,Manual,16040,Gasoline,66.0,1.0
 Yaris,2016,12300,Manual,6148,Hybrid,86.0,0.0
 Yaris,2014,8973,Automatic,52682,Hybrid,78.0,1.5
 Yaris,2012,4495,Manual,51000,Gasoline,52.3,1.3
 Yaris,2015,8500,Manual,23506,Gasoline,55.0,1.3
 Yaris,2016,12300,Automatic,16751,Other,78.0,1.5
 Yaris,2016,9500,Manual,13641,Gasoline,55.0,1.3
 Yaris,2019,13995,Manual,4492,Gasoline,47.9,1.5
 Yaris,2017,8200,Manual,25148,Gasoline,58.0,1.3
 Yaris,2015,7400,Manual,23487,Gasoline,58.0,1.3
 Yaris,2017,10995,Manual,5708,Gasoline,55.0,1.3
 Yaris,2016,11000,Automatic,39909,Hybrid,86.0,0.0
 Yaris,2018,8985,Manual,42658,Gasoline,58.9,1.5
 Yaris,2017,9985,Manual,20103,Gasoline,55.0,1.3
 Yaris,2018,9300,Manual,11554,Gasoline,48.7,1.0
 Yaris,2017,9000,Manual,20883,Gasoline,58.9,1.5
 Yaris,2016,8890,Manual,14258,Gasoline,58.0,1.3
 Yaris,2016,8985,Manual,29395,Gasoline,55.0,1.3
 Yaris,2017,9725,Automatic,34873,Gasoline,60.1,1.5
 Yaris,2018,8800,Manual,37729,Gasoline,58.9,1.5
 Yaris,2013,6800,Manual,33323,Gasoline,51.4,1.3
 Yaris,2015,7000,Manual,7144,Gasoline,66.0,1.0
 Yaris,2018,9985,Manual,18615,Gasoline,58.9,1.5
 Yaris,2018,10485,Manual,29479,Gasoline,56.5,1.5
 Yaris,2018,13485,Automatic,20213,Hybrid,76.3,1.5
 Yaris,2018,10985,Manual,11898,Gasoline,58.9,1.5
 Yaris,2019,14461,Manual,2203,Gasoline,47.9,1.5
 Yaris,2019,9485,Manual,5031,Gasoline,49.6,1.0
 Yaris,2020,15885,Manual,261,Gasoline,47.9,1.5
 Yaris,2020,15885,Manual,192,Gasoline,47.9,1.5
 Yaris,2015,8300,Manual,34928,Gasoline,55.0,1.3
 Yaris,2020,15885,Manual,211,Gasoline,47.9,1.5
 Yaris,2020,15885,Manual,413,Gasoline,47.9,1.5
 Yaris,2017,10485,Manual,15052,Gasoline,56.5,1.5
 Yaris,2017,9985,Manual,14230,Gasoline,55.0,1.3
 Yaris,2017,10985,Manual,6659,Gasoline,56.5,1.5
 Yaris,2017,9800,Manual,22305,Gasoline,55.0,1.3
 Yaris,2018,11800,Manual,5541,Gasoline,47.1,1.5
 Yaris,2017,8975,Manual,12428,Gasoline,58.0,1.3
 Yaris,2017,10275,Manual,15289,Gasoline,58.9,1.5
 Yaris,2019,13975,Semi-Auto,2442,Gasoline,47.9,1.5
 Yaris,2013,8975,Automatic,35289,Hybrid,80.7,1.5
 Yaris,2015,9275,Automatic,56032,Hybrid,86.0,1.5
 Yaris,2017,9475,Manual,36087,Gasoline,58.9,1.5
 Yaris,2019,13961,Manual,4546,Gasoline,47.9,1.5
 Yaris,2008,3975,Manual,23912,Gasoline,47.1,1.3
 Yaris,2013,6675,Manual,45763,Gasoline,51.4,1.3
 Yaris,2017,14995,Automatic,12038,Hybrid,67.3,1.5
 Yaris,2016,7975,Manual,41993,Gasoline,55.0,1.3
 Yaris,2017,12675,Automatic,26264,Hybrid,78.0,1.5
 Yaris,2016,10975,Automatic,44552,Hybrid,78.0,1.5
 Yaris,2016,7975,Manual,43325,Gasoline,55.0,1.3
 Yaris,2017,12475,Automatic,22775,Hybrid,86.0,1.5
 Yaris,2016,11975,Automatic,23330,Hybrid,78.0,1.5
 Yaris,2017,9975,Manual,36106,Gasoline,55.0,1.3
 Yaris,2019,11675,Manual,18171,Gasoline,47.9,1.5
 Yaris,2014,8975,Automatic,65044,Hybrid,76.3,1.5
